SKU,Plant,Stock_on_Floor,Reorder_Point_Hl,%Variance_vs_ROP,Planned_Loads_7days,Demand_7days,Stock_On_floor_7Days,%Predicted_Var_vs ROP 7days,Production,National Average,ROP Hl at Plant,UID,Site_Code,HL Above/Below_y,ATD,MACOwoVLC,1HL_TO_Pal,plant_site,Cost,TripCost_perPallet24,UID obs,UID oos,oos vol,final oos vol,actual MACO,OOS %,OOS MACO
ZL000042,DA39,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,493.5165208648041,0.03000000000000001,DA39_ZL000042,DA38,0.32494529338288014,0.32494529338288014,0.0,0.1322751322751323,DA38_DA39,0.8574015485163325,0.035725064521513854,DA38_ZL000042,DA39_ZL000042,0.0,0.0,53.89024390243902,0.0,0.0
ZL000042,DA39,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,493.5165208648041,0.03000000000000001,DA39_ZL000042,DA44,0.009945468731686053,0.0099453808031683,0.0,0.1322751322751323,DA44_DA39,1.115352275297796,0.0464730114707415,DA44_ZL000042,DA39_ZL000042,0.0,0.0,53.89024390243902,0.0,0.0
ZL000042,DA39,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,493.5165208648041,0.03000000000000001,DA39_ZL000042,DA45,0.009945468731686053,0.0099453808031683,0.0,0.1322751322751323,DA45_DA39,1.0,0.041666666666666664,DA45_ZL000042,DA39_ZL000042,0.0,0.0,53.89024390243902,0.0,0.0
ZL000042,DA42,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,493.5165208648041,0.03000000000000001,DA42_ZL000042,DA38,0.32494529338288014,0.32494529338288014,0.0,0.1322751322751323,DA38_DA42,0.8867529241820639,0.036948038507586,DA38_ZL000042,DA42_ZL000042,0.0,0.0,53.89024390243902,0.0,0.0
ZL000042,DA42,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,493.5165208648041,0.03000000000000001,DA42_ZL000042,DA44,0.009945468731686053,0.0099453808031683,0.0,0.1322751322751323,DA44_DA42,1.144703650963527,0.04769598545681363,DA44_ZL000042,DA42_ZL000042,0.0,0.0,53.89024390243902,0.0,0.0
ZL000042,DA42,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,493.5165208648041,0.03000000000000001,DA42_ZL000042,DA45,0.009945468731686053,0.0099453808031683,0.0,0.1322751322751323,DA45_DA42,1.0,0.041666666666666664,DA45_ZL000042,DA42_ZL000042,0.0,0.0,53.89024390243902,0.0,0.0
ZL000042,DA34,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,493.5165208648041,0.03000000000000001,DA34_ZL000042,DA38,0.32494529338288014,0.32494529338288014,0.0,0.1322751322751323,DA38_DA34,0.5321016066919075,0.02217090027882948,DA38_ZL000042,DA34_ZL000042,0.0,0.0,53.89024390243902,0.0,0.0
ZL000042,DA34,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,493.5165208648041,0.03000000000000001,DA34_ZL000042,DA44,0.009945468731686053,0.0099453808031683,0.0,0.1322751322751323,DA44_DA34,0.7900523334733707,0.03291884722805711,DA44_ZL000042,DA34_ZL000042,0.0,0.0,53.89024390243902,0.0,0.0
ZL000042,DA34,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,493.5165208648041,0.03000000000000001,DA34_ZL000042,DA45,0.009945468731686053,0.0099453808031683,0.0,0.1322751322751323,DA45_DA34,1.0,0.041666666666666664,DA45_ZL000042,DA34_ZL000042,0.0,0.0,53.89024390243902,0.0,0.0
ZL000042,DA33,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,493.5165208648041,0.03000000000000001,DA33_ZL000042,DA38,0.32494529338288014,0.32494529338288014,0.0,0.1322751322751323,DA38_DA33,0.5814335926723664,0.024226399694681933,DA38_ZL000042,DA33_ZL000042,0.0,0.0,53.89024390243902,0.0,0.0
ZL000042,DA33,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,493.5165208648041,0.03000000000000001,DA33_ZL000042,DA44,0.009945468731686053,0.0099453808031683,0.0,0.1322751322751323,DA44_DA33,0.8393843194538297,0.034974346643909575,DA44_ZL000042,DA33_ZL000042,0.0,0.0,53.89024390243902,0.0,0.0
ZL000042,DA33,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,493.5165208648041,0.03000000000000001,DA33_ZL000042,DA45,0.009945468731686053,0.0099453808031683,0.0,0.1322751322751323,DA45_DA33,1.0,0.041666666666666664,DA45_ZL000042,DA33_ZL000042,0.0,0.0,53.89024390243902,0.0,0.0
ZL000042,DA35,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,493.5165208648041,0.03000000000000001,DA35_ZL000042,DA38,0.32494529338288014,0.32494529338288014,0.0,0.1322751322751323,DA38_DA35,1.0,0.041666666666666664,DA38_ZL000042,DA35_ZL000042,0.0,0.0,53.89024390243902,0.0,0.0
ZL000042,DA35,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,493.5165208648041,0.03000000000000001,DA35_ZL000042,DA44,0.009945468731686053,0.0099453808031683,0.0,0.1322751322751323,DA44_DA35,1.0,0.041666666666666664,DA44_ZL000042,DA35_ZL000042,0.0,0.0,53.89024390243902,0.0,0.0
ZL000042,DA35,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,493.5165208648041,0.03000000000000001,DA35_ZL000042,DA45,0.009945468731686053,0.0099453808031683,0.0,0.1322751322751323,DA45_DA35,1.230499979832588,0.0512708324930245,DA45_ZL000042,DA35_ZL000042,0.0,0.0,53.89024390243902,0.0,0.0
ZL000042,DA46,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,493.5165208648041,0.03000000000000001,DA46_ZL000042,DA38,0.32494529338288014,0.32494529338288014,0.0,0.1322751322751323,DA38_DA46,1.0,0.041666666666666664,DA38_ZL000042,DA46_ZL000042,0.0,0.0,53.89024390243902,0.0,0.0
ZL000042,DA46,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,493.5165208648041,0.03000000000000001,DA46_ZL000042,DA44,0.009945468731686053,0.0099453808031683,0.0,0.1322751322751323,DA44_DA46,1.0,0.041666666666666664,DA44_ZL000042,DA46_ZL000042,0.0,0.0,53.89024390243902,0.0,0.0
ZL000042,DA46,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,493.5165208648041,0.03000000000000001,DA46_ZL000042,DA45,0.009945468731686053,0.0099453808031683,0.0,0.1322751322751323,DA45_DA46,1.230499979832588,0.0512708324930245,DA45_ZL000042,DA46_ZL000042,0.0,0.0,53.89024390243902,0.0,0.0
ZL000042,DA36,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,493.5165208648041,0.03000000000000001,DA36_ZL000042,DA38,0.32494529338288014,0.32494529338288014,0.0,0.1322751322751323,DA38_DA36,0.8754641973849986,0.03647767489104161,DA38_ZL000042,DA36_ZL000042,0.0,0.0,53.89024390243902,0.0,0.0
ZL000042,DA36,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,493.5165208648041,0.03000000000000001,DA36_ZL000042,DA44,0.009945468731686053,0.0099453808031683,0.0,0.1322751322751323,DA44_DA36,1.133414924166462,0.047225621840269245,DA44_ZL000042,DA36_ZL000042,0.0,0.0,53.89024390243902,0.0,0.0
ZL000042,DA36,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,493.5165208648041,0.03000000000000001,DA36_ZL000042,DA45,0.009945468731686053,0.0099453808031683,0.0,0.1322751322751323,DA45_DA36,1.122125669682195,0.046755236236758126,DA45_ZL000042,DA36_ZL000042,0.0,0.0,53.89024390243902,0.0,0.0
ZL000042,DA37,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,493.5165208648041,0.03000000000000001,DA37_ZL000042,DA38,0.32494529338288014,0.32494529338288014,0.0,0.1322751322751323,DA38_DA37,0.8867529241820639,0.036948038507586,DA38_ZL000042,DA37_ZL000042,0.0,0.0,53.89024390243902,0.0,0.0
ZL000042,DA37,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,493.5165208648041,0.03000000000000001,DA37_ZL000042,DA44,0.009945468731686053,0.0099453808031683,0.0,0.1322751322751323,DA44_DA37,1.144703650963527,0.04769598545681363,DA44_ZL000042,DA37_ZL000042,0.0,0.0,53.89024390243902,0.0,0.0
ZL000042,DA37,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,493.5165208648041,0.03000000000000001,DA37_ZL000042,DA45,0.009945468731686053,0.0099453808031683,0.0,0.1322751322751323,DA45_DA37,1.0,0.041666666666666664,DA45_ZL000042,DA37_ZL000042,0.0,0.0,53.89024390243902,0.0,0.0
ZL000042,DA40,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,493.5165208648041,0.03000000000000001,DA40_ZL000042,DA38,0.32494529338288014,0.32494529338288014,0.0,0.1322751322751323,DA38_DA40,0.9758348008871847,0.04065978337029936,DA38_ZL000042,DA40_ZL000042,0.0,0.0,53.89024390243902,0.0,0.0
ZL000042,DA40,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,493.5165208648041,0.03000000000000001,DA40_ZL000042,DA44,0.009945468731686053,0.0099453808031683,0.0,0.1322751322751323,DA44_DA40,1.233785527668648,0.051407730319527,DA44_ZL000042,DA40_ZL000042,0.0,0.0,53.89024390243902,0.0,0.0
ZL000042,DA40,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,493.5165208648041,0.03000000000000001,DA40_ZL000042,DA45,0.009945468731686053,0.0099453808031683,0.0,0.1322751322751323,DA45_DA40,1.0,0.041666666666666664,DA45_ZL000042,DA40_ZL000042,0.0,0.0,53.89024390243902,0.0,0.0
ZPF00025,DA39,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,4851.848479906006,0.2502970838633477,DA39_ZPF00025,DA36,2.592056285666473,2.5920562608483624,0.0,0.08050965834116289,DA36_DA39,1.133414924166462,0.047225621840269245,DA36_ZPF00025,DA39_ZPF00025,0.0,0.0,26.41688443670151,0.0,0.0
ZPF00025,DA42,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,4851.848479906006,0.2502970838633477,DA42_ZPF00025,DA36,2.592056285666473,2.5920562608483624,0.0,0.08050965834116289,DA36_DA42,1.162766299832193,0.048448595826341374,DA36_ZPF00025,DA42_ZPF00025,0.0,0.0,26.41688443670151,0.0,0.0
ZPF00025,DA34,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,4851.848479906006,0.2502970838633477,DA34_ZPF00025,DA36,2.592056285666473,2.5920562608483624,0.0,0.08050965834116289,DA36_DA34,0.8081149823420368,0.033671457597584865,DA36_ZPF00025,DA34_ZPF00025,0.0,0.0,26.41688443670151,0.0,0.0
ZPF00025,DA33,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,4851.848479906006,0.2502970838633477,DA33_ZPF00025,DA36,2.592056285666473,2.5920562608483624,0.0,0.08050965834116289,DA36_DA33,0.8574469683224957,0.03572695701343732,DA36_ZPF00025,DA33_ZPF00025,0.0,0.0,26.41688443670151,0.0,0.0
ZPF00025,DA45,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,4851.848479906006,0.2502970838633477,DA45_ZPF00025,DA36,2.592056285666473,2.5920562608483624,0.0,0.08050965834116289,DA36_DA45,1.122125669682195,0.046755236236758126,DA36_ZPF00025,DA45_ZPF00025,0.0,0.0,26.41688443670151,0.0,0.0
ZPF00025,DA38,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,4851.848479906006,0.2502970838633477,DA38_ZPF00025,DA36,2.592056285666473,2.5920562608483624,0.0,0.08050965834116289,DA36_DA38,0.8754641973849986,0.03647767489104161,DA36_ZPF00025,DA38_ZPF00025,0.0,0.0,26.41688443670151,0.0,0.0
ZPF00025,DA35,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,4851.848479906006,0.2502970838633477,DA35_ZPF00025,DA36,2.592056285666473,2.5920562608483624,0.0,0.08050965834116289,DA36_DA35,1.155992641604193,0.04816636006684138,DA36_ZPF00025,DA35_ZPF00025,0.0,0.0,26.41688443670151,0.0,0.0
ZPF00025,DA46,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,4851.848479906006,0.2502970838633477,DA46_ZPF00025,DA36,2.592056285666473,2.5920562608483624,0.0,0.08050965834116289,DA36_DA46,1.155992641604193,0.04816636006684138,DA36_ZPF00025,DA46_ZPF00025,0.0,0.0,26.41688443670151,0.0,0.0
ZPF00025,DA44,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,4851.848479906006,0.2502970838633477,DA44_ZPF00025,DA36,2.592056285666473,2.5920562608483624,0.0,0.08050965834116289,DA36_DA44,1.133414924166462,0.047225621840269245,DA36_ZPF00025,DA44_ZPF00025,0.0,0.0,26.41688443670151,0.0,0.0
ZPF00025,DA37,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,4851.848479906006,0.2502970838633477,DA37_ZPF00025,DA36,2.592056285666473,2.5920562608483624,0.0,0.08050965834116289,DA36_DA37,1.162766299832193,0.048448595826341374,DA36_ZPF00025,DA37_ZPF00025,0.0,0.0,26.41688443670151,0.0,0.0
ZPF00025,DA40,0.0,0.0007498068351122269,-100.0,0.0,0.015576632316524973,-0.015576632316524973,-2177.42,0.0,4851.848479906006,0.052705935520724556,DA40_ZPF00025,DA36,2.592056285666473,2.5920562608483624,0.0,0.08050965834116289,DA36_DA40,1.251848176537314,0.05216034068905475,DA36_ZPF00025,DA40_ZPF00025,0.0,0.0,26.41688443670151,0.0,0.0
ZL000091,DA39,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA39_ZL000091,DA36,9.403290891778843,9.403290771482677,0.0,0.119047619047619,DA36_DA39,1.133414924166462,0.047225621840269245,DA36_ZL000091,DA39_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
ZL000091,DA39,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA39_ZL000091,DA40,7.321789769667753,7.321789113036374,0.0,0.119047619047619,DA40_DA39,1.233785527668648,0.051407730319527,DA40_ZL000091,DA39_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
ZL000091,DA42,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA42_ZL000091,DA36,9.403290891778843,9.403290771482677,0.0,0.119047619047619,DA36_DA42,1.162766299832193,0.048448595826341374,DA36_ZL000091,DA42_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
ZL000091,DA42,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA42_ZL000091,DA40,7.321789769667753,7.321789113036374,0.0,0.119047619047619,DA40_DA42,1.263136903334379,0.05263070430559912,DA40_ZL000091,DA42_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
ZL000091,DA34,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA34_ZL000091,DA36,9.403290891778843,9.403290771482677,0.0,0.119047619047619,DA36_DA34,0.8081149823420368,0.033671457597584865,DA36_ZL000091,DA34_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
ZL000091,DA34,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA34_ZL000091,DA40,7.321789769667753,7.321789113036374,0.0,0.119047619047619,DA40_DA34,0.9084855858442228,0.037853566076842614,DA40_ZL000091,DA34_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
ZL000091,DA33,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA33_ZL000091,DA36,9.403290891778843,9.403290771482677,0.0,0.119047619047619,DA36_DA33,0.8574469683224957,0.03572695701343732,DA36_ZL000091,DA33_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
ZL000091,DA33,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA33_ZL000091,DA40,7.321789769667753,7.321789113036374,0.0,0.119047619047619,DA40_DA33,0.9578175718246816,0.039909065492695066,DA40_ZL000091,DA33_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
ZL000091,DA45,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA45_ZL000091,DA36,9.403290891778843,9.403290771482677,0.0,0.119047619047619,DA36_DA45,1.122125669682195,0.046755236236758126,DA36_ZL000091,DA45_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
ZL000091,DA45,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA45_ZL000091,DA40,7.321789769667753,7.321789113036374,0.0,0.119047619047619,DA40_DA45,1.0,0.041666666666666664,DA40_ZL000091,DA45_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
ZL000091,DA38,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA38_ZL000091,DA36,9.403290891778843,9.403290771482677,0.0,0.119047619047619,DA36_DA38,0.8754641973849986,0.03647767489104161,DA36_ZL000091,DA38_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
ZL000091,DA38,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA38_ZL000091,DA40,7.321789769667753,7.321789113036374,0.0,0.119047619047619,DA40_DA38,0.9758348008871847,0.04065978337029936,DA40_ZL000091,DA38_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
ZL000091,DA35,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA35_ZL000091,DA36,9.403290891778843,9.403290771482677,0.0,0.119047619047619,DA36_DA35,1.155992641604193,0.04816636006684138,DA36_ZL000091,DA35_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
ZL000091,DA35,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA35_ZL000091,DA40,7.321789769667753,7.321789113036374,0.0,0.119047619047619,DA40_DA35,1.0,0.041666666666666664,DA40_ZL000091,DA35_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
ZL000091,DA46,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA46_ZL000091,DA36,9.403290891778843,9.403290771482677,0.0,0.119047619047619,DA36_DA46,1.155992641604193,0.04816636006684138,DA36_ZL000091,DA46_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
ZL000091,DA46,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA46_ZL000091,DA40,7.321789769667753,7.321789113036374,0.0,0.119047619047619,DA40_DA46,1.0,0.041666666666666664,DA40_ZL000091,DA46_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
ZL000091,DA44,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA44_ZL000091,DA36,9.403290891778843,9.403290771482677,0.0,0.119047619047619,DA36_DA44,1.133414924166462,0.047225621840269245,DA36_ZL000091,DA44_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
ZL000091,DA44,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA44_ZL000091,DA40,7.321789769667753,7.321789113036374,0.0,0.119047619047619,DA40_DA44,1.233785527668648,0.051407730319527,DA40_ZL000091,DA44_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
ZL000091,DA37,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA37_ZL000091,DA36,9.403290891778843,9.403290771482677,0.0,0.119047619047619,DA36_DA37,1.162766299832193,0.048448595826341374,DA36_ZL000091,DA37_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
ZL000091,DA37,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,19026.57782099955,0.9667756742371976,DA37_ZL000091,DA40,7.321789769667753,7.321789113036374,0.0,0.119047619047619,DA40_DA37,1.263136903334379,0.05263070430559912,DA40_ZL000091,DA37_ZL000091,0.0,0.0,26.41688443670151,0.0,0.0
ZL000090,DA39,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,3951.4050341794295,0.20478309659903934,DA39_ZL000090,DA36,6.082796380602924,6.082793483166844,0.0,0.1322751322751323,DA36_DA39,1.133414924166462,0.047225621840269245,DA36_ZL000090,DA39_ZL000090,0.0,0.0,25.95862369337979,0.0,0.0
ZL000090,DA39,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,3951.4050341794295,0.20478309659903934,DA39_ZL000090,DA40,8.119978211014192,8.119969789714805,0.0,0.1322751322751323,DA40_DA39,1.233785527668648,0.051407730319527,DA40_ZL000090,DA39_ZL000090,0.0,0.0,25.95862369337979,0.0,0.0
ZL000090,DA42,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,3951.4050341794295,0.20478309659903934,DA42_ZL000090,DA36,6.082796380602924,6.082793483166844,0.0,0.1322751322751323,DA36_DA42,1.162766299832193,0.048448595826341374,DA36_ZL000090,DA42_ZL000090,0.0,0.0,25.95862369337979,0.0,0.0
ZL000090,DA42,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,3951.4050341794295,0.20478309659903934,DA42_ZL000090,DA40,8.119978211014192,8.119969789714805,0.0,0.1322751322751323,DA40_DA42,1.263136903334379,0.05263070430559912,DA40_ZL000090,DA42_ZL000090,0.0,0.0,25.95862369337979,0.0,0.0
ZL000090,DA34,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,3951.4050341794295,0.20478309659903934,DA34_ZL000090,DA36,6.082796380602924,6.082793483166844,0.0,0.1322751322751323,DA36_DA34,0.8081149823420368,0.033671457597584865,DA36_ZL000090,DA34_ZL000090,0.0,0.0,25.95862369337979,0.0,0.0
ZL000090,DA34,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,3951.4050341794295,0.20478309659903934,DA34_ZL000090,DA40,8.119978211014192,8.119969789714805,0.0,0.1322751322751323,DA40_DA34,0.9084855858442228,0.037853566076842614,DA40_ZL000090,DA34_ZL000090,0.0,0.0,25.95862369337979,0.0,0.0
ZL000090,DA33,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,3951.4050341794295,0.20478309659903934,DA33_ZL000090,DA36,6.082796380602924,6.082793483166844,0.0,0.1322751322751323,DA36_DA33,0.8574469683224957,0.03572695701343732,DA36_ZL000090,DA33_ZL000090,0.0,0.0,25.95862369337979,0.0,0.0
ZL000090,DA33,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,3951.4050341794295,0.20478309659903934,DA33_ZL000090,DA40,8.119978211014192,8.119969789714805,0.0,0.1322751322751323,DA40_DA33,0.9578175718246816,0.039909065492695066,DA40_ZL000090,DA33_ZL000090,0.0,0.0,25.95862369337979,0.0,0.0
ZL000090,DA45,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,3951.4050341794295,0.20478309659903934,DA45_ZL000090,DA36,6.082796380602924,6.082793483166844,0.0,0.1322751322751323,DA36_DA45,1.122125669682195,0.046755236236758126,DA36_ZL000090,DA45_ZL000090,0.0,0.0,25.95862369337979,0.0,0.0
ZL000090,DA45,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,3951.4050341794295,0.20478309659903934,DA45_ZL000090,DA40,8.119978211014192,8.119969789714805,0.0,0.1322751322751323,DA40_DA45,1.0,0.041666666666666664,DA40_ZL000090,DA45_ZL000090,0.0,0.0,25.95862369337979,0.0,0.0
ZL000090,DA38,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,3951.4050341794295,0.20478309659903934,DA38_ZL000090,DA36,6.082796380602924,6.082793483166844,0.0,0.1322751322751323,DA36_DA38,0.8754641973849986,0.03647767489104161,DA36_ZL000090,DA38_ZL000090,0.0,0.0,25.95862369337979,0.0,0.0
ZL000090,DA38,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,3951.4050341794295,0.20478309659903934,DA38_ZL000090,DA40,8.119978211014192,8.119969789714805,0.0,0.1322751322751323,DA40_DA38,0.9758348008871847,0.04065978337029936,DA40_ZL000090,DA38_ZL000090,0.0,0.0,25.95862369337979,0.0,0.0
ZL000090,DA35,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,3951.4050341794295,0.20478309659903934,DA35_ZL000090,DA36,6.082796380602924,6.082793483166844,0.0,0.1322751322751323,DA36_DA35,1.155992641604193,0.04816636006684138,DA36_ZL000090,DA35_ZL000090,0.0,0.0,25.95862369337979,0.0,0.0
ZL000090,DA35,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,3951.4050341794295,0.20478309659903934,DA35_ZL000090,DA40,8.119978211014192,8.119969789714805,0.0,0.1322751322751323,DA40_DA35,1.0,0.041666666666666664,DA40_ZL000090,DA35_ZL000090,0.0,0.0,25.95862369337979,0.0,0.0
ZL000090,DA46,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,3951.4050341794295,0.20478309659903934,DA46_ZL000090,DA36,6.082796380602924,6.082793483166844,0.0,0.1322751322751323,DA36_DA46,1.155992641604193,0.04816636006684138,DA36_ZL000090,DA46_ZL000090,0.0,0.0,25.95862369337979,0.0,0.0
ZL000090,DA46,0.0,0.0050546191968317,-100.0,0.0,0.0,0.0,-100.0,0.0,3951.4050341794295,0.20478309659903934,DA46_ZL000090,DA40,8.119978211014192,8.119969789714805,0.0,0.1322751322751323,DA40_DA46,1.0,0.041666666666666664,DA40_ZL000090,DA46_ZL000090,0.0,0.0,25.95862369337979,0.0,0.0
